"","unique(lncrna_genes$gene_id)"
"10633","ENSG00000197301"
"10634","ENSG00000256083"
"10635","ENSG00000256259"
"10636","ENSG00000239335"
"10637","ENSG00000256072"
"10638","ENSG00000257083"
"10639","ENSG00000279310"
"10640","ENSG00000286563"
"10641","ENSG00000256172"
"10642","ENSG00000203585"
"10643","ENSG00000256077"
"10644","ENSG00000235872"
"10645","ENSG00000255970"
"10646","ENSG00000279505"
"10647","ENSG00000255772"
"10648","ENSG00000255733"
"10649","ENSG00000251301"
"10650","ENSG00000256273"
"10651","ENSG00000273824"
"10652","ENSG00000247363"
"10653","ENSG00000256325"
"10654","ENSG00000257181"
"10655","ENSG00000258140"
"10656","ENSG00000274979"
"10657","ENSG00000257764"
"10658","ENSG00000257507"
"10659","ENSG00000279551"
"10660","ENSG00000247131"
"10661","ENSG00000257815"
"10662","ENSG00000257241"
"10663","ENSG00000257139"
"10664","ENSG00000257613"
"10665","ENSG00000287132"
"10666","ENSG00000279530"
"10667","ENSG00000258168"
"10668","ENSG00000277247"
"10669","ENSG00000257265"
"10670","ENSG00000257454"
"10671","ENSG00000258053"
"10672","ENSG00000277223"
"10673","ENSG00000257761"
"10674","ENSG00000257515"
"10675","ENSG00000257410"
"10676","ENSG00000258115"
"10677","ENSG00000236333"
"10678","ENSG00000258235"
"10679","ENSG00000258294"
"10680","ENSG00000258123"
"10681","ENSG00000257682"
"10682","ENSG00000257750"
"10683","ENSG00000251138"
"10684","ENSG00000257587"
"10685","ENSG00000258332"
"10686","ENSG00000257183"
"10687","ENSG00000257386"
"10688","ENSG00000257434"
"10689","ENSG00000254451"
"10690","ENSG00000273987"
"10691","ENSG00000257497"
"10692","ENSG00000258077"
"10693","ENSG00000286259"
"10694","ENSG00000258088"
"10695","ENSG00000257329"
"10696","ENSG00000257453"
"10697","ENSG00000257839"
"10698","ENSG00000257219"
"10699","ENSG00000257526"
"10700","ENSG00000287030"
"10701","ENSG00000257910"
"10702","ENSG00000286476"
"10703","ENSG00000257677"
"10704","ENSG00000257835"
"10705","ENSG00000258066"
"10706","ENSG00000258225"
"10707","ENSG00000258220"
"10708","ENSG00000258084"
"10709","ENSG00000257879"
"10710","ENSG00000257165"
"10711","ENSG00000257948"
"10712","ENSG00000257191"
"10713","ENSG00000257894"
"10714","ENSG00000257474"
"10715","ENSG00000258048"
"10716","ENSG00000277130"
"10717","ENSG00000258044"
"10718","ENSG00000257557"
"10719","ENSG00000257429"
"10720","ENSG00000257741"
"10721","ENSG00000258026"
"10722","ENSG00000257467"
"10723","ENSG00000258162"
"10724","ENSG00000257747"
"10725","ENSG00000258170"
"10726","ENSG00000257837"
"10727","ENSG00000257431"
"10728","ENSG00000286043"
"10729","ENSG00000258338"
"10730","ENSG00000257124"
"10731","ENSG00000285191"
"10732","ENSG00000257729"
"10733","ENSG00000258815"
"10734","ENSG00000258178"
"10735","ENSG00000258185"
"10736","ENSG00000280049"
"10737","ENSG00000257912"
"10738","ENSG00000257940"
"10739","ENSG00000281333"
"10740","ENSG00000278011"
"10741","ENSG00000246363"
"10742","ENSG00000274021"
"10743","ENSG00000286608"
"10744","ENSG00000271327"
"10745","ENSG00000271259"
"10746","ENSG00000270344"
"10747","ENSG00000279939"
"10748","ENSG00000258302"
"10749","ENSG00000271614"
"10750","ENSG00000258216"
"10751","ENSG00000257725"
"10752","ENSG00000257194"
"10753","ENSG00000258183"
"10754","ENSG00000286021"
"10755","ENSG00000257995"
"10756","ENSG00000288102"
"10757","ENSG00000257787"
"10758","ENSG00000196243"
"10759","ENSG00000258100"
"10760","ENSG00000286049"
"10761","ENSG00000277738"
"10762","ENSG00000258125"
"10763","ENSG00000257893"
"10764","ENSG00000257863"
"10765","ENSG00000257242"
"10766","ENSG00000286907"
"10767","ENSG00000287714"
"10768","ENSG00000245904"
"10769","ENSG00000277851"
"10770","ENSG00000257127"
"10771","ENSG00000266923"
"10772","ENSG00000205056"
"10773","ENSG00000257345"
"10774","ENSG00000257322"
"10775","ENSG00000257746"
"10776","ENSG00000258171"
"10777","ENSG00000257252"
"10778","ENSG00000246985"
"10779","ENSG00000258274"
"10780","ENSG00000258303"
"10781","ENSG00000257283"
"10782","ENSG00000271382"
"10783","ENSG00000258035"
"10784","ENSG00000287237"
"10785","ENSG00000258172"
"10786","ENSG00000258365"
"10787","ENSG00000278916"
"10788","ENSG00000257400"
"10789","ENSG00000258313"
"10790","ENSG00000258343"
"10791","ENSG00000258292"
"10792","ENSG00000257878"
"10793","ENSG00000257715"
"10794","ENSG00000283422"
"10795","ENSG00000258177"
"10796","ENSG00000287454"
"10797","ENSG00000258272"
"10798","ENSG00000258131"
"10799","ENSG00000257470"
"10800","ENSG00000279190"
"10801","ENSG00000286434"
"10802","ENSG00000257920"
"10803","ENSG00000255794"
"10804","ENSG00000279798"
"10805","ENSG00000258312"
"10806","ENSG00000286056"
"10807","ENSG00000245017"
"10808","ENSG00000257167"
"10809","ENSG00000257458"
"10810","ENSG00000258039"
"10811","ENSG00000287675"
"10812","ENSG00000279148"
"10813","ENSG00000280088"
"10814","ENSG00000257696"
"10815","ENSG00000257325"
"10816","ENSG00000258007"
"10817","ENSG00000257543"
"10818","ENSG00000257514"
"10819","ENSG00000274560"
"10820","ENSG00000257202"
"10821","ENSG00000258308"
"10822","ENSG00000257222"
"10823","ENSG00000281344"
"10824","ENSG00000283052"
"10825","ENSG00000258169"
"10826","ENSG00000282964"
"10827","ENSG00000288092"
"10828","ENSG00000257703"
"10829","ENSG00000257860"
"10830","ENSG00000286197"
"10831","ENSG00000257762"
"10832","ENSG00000257737"
"10833","ENSG00000257766"
"10834","ENSG00000257681"
"10835","ENSG00000257754"
"10836","ENSG00000257327"
"10837","ENSG00000257193"
"10838","ENSG00000286258"
"10839","ENSG00000257732"
"10840","ENSG00000279176"
"10841","ENSG00000286410"
"10842","ENSG00000286903"
"10843","ENSG00000257642"
"10844","ENSG00000286520"
"10845","ENSG00000257859"
"10846","ENSG00000257890"
"10847","ENSG00000257438"
"10848","ENSG00000258355"
"10849","ENSG00000277715"
"10850","ENSG00000257545"
"10851","ENSG00000257711"
"10852","ENSG00000257918"
"10853","ENSG00000287957"
"10854","ENSG00000260329"
"10855","ENSG00000257548"
"10856","ENSG00000286678"
"10857","ENSG00000257579"
"10858","ENSG00000258136"
"10859","ENSG00000257398"
"10860","ENSG00000247213"
"10861","ENSG00000287202"
"10862","ENSG00000257221"
"10863","ENSG00000280110"
"10864","ENSG00000274598"
"10865","ENSG00000279630"
"10866","ENSG00000256262"
"10867","ENSG00000256139"
"10868","ENSG00000256560"
"10869","ENSG00000255655"
"10870","ENSG00000255650"
"10871","ENSG00000249094"
"10872","ENSG00000277299"
"10873","ENSG00000280426"
"10874","ENSG00000277595"
"10875","ENSG00000279360"
"10876","ENSG00000258210"
"10877","ENSG00000278993"
"10878","ENSG00000279925"
"10879","ENSG00000257268"
"10880","ENSG00000185847"
"10881","ENSG00000258240"
"10882","ENSG00000257595"
"10883","ENSG00000258099"
"10884","ENSG00000234608"
"10885","ENSG00000274227"
"10886","ENSG00000258323"
"10887","ENSG00000257494"
"10888","ENSG00000257452"
"10889","ENSG00000257286"
"10890","ENSG00000277566"
"10891","ENSG00000257935"
"10892","ENSG00000249550"
"10893","ENSG00000287229"
"10894","ENSG00000257359"
"10895","ENSG00000257603"
"10896","ENSG00000257997"
"10897","ENSG00000257476"
"10898","ENSG00000255399"
"10899","ENSG00000258254"
"10900","ENSG00000257817"
"10901","ENSG00000287982"
"10902","ENSG00000257517"
"10903","ENSG00000283459"
"10904","ENSG00000257958"
"10905","ENSG00000257519"
"10906","ENSG00000271579"
"10907","ENSG00000276308"
"10908","ENSG00000276972"
"10909","ENSG00000257726"
"10910","ENSG00000258108"
"10911","ENSG00000257407"
"10912","ENSG00000257781"
"10913","ENSG00000257683"
"10914","ENSG00000286991"
"10915","ENSG00000258034"
"10916","ENSG00000258337"
"10917","ENSG00000286354"
"10918","ENSG00000258346"
"10919","ENSG00000258018"
"10920","ENSG00000196668"
"10921","ENSG00000275898"
"10922","ENSG00000258249"
"10923","ENSG00000257883"
"10924","ENSG00000257654"
"10925","ENSG00000275467"
"10926","ENSG00000274554"
"10927","ENSG00000257279"
"10928","ENSG00000277840"
"10929","ENSG00000258285"
"10930","ENSG00000255686"
"10931","ENSG00000256071"
"10932","ENSG00000277873"
"10933","ENSG00000276292"
"10934","ENSG00000274859"
"10935","ENSG00000270482"
"10936","ENSG00000275759"
"10937","ENSG00000275409"
"10938","ENSG00000255714"
"10939","ENSG00000256750"
"10940","ENSG00000255618"
"10941","ENSG00000255814"
"10942","ENSG00000256149"
"10943","ENSG00000286233"
"10944","ENSG00000257095"
"10945","ENSG00000256884"
"10946","ENSG00000256609"
"10947","ENSG00000256311"
"10948","ENSG00000281196"
"10949","ENSG00000248636"
"10950","ENSG00000255692"
"10951","ENSG00000277283"
"10952","ENSG00000255857"
"10953","ENSG00000286067"
"10954","ENSG00000275936"
"10955","ENSG00000256695"
"10956","ENSG00000248008"
"10957","ENSG00000278344"
"10958","ENSG00000256008"
"10959","ENSG00000256364"
"10960","ENSG00000277423"
"10961","ENSG00000276188"
"10962","ENSG00000256569"
"10963","ENSG00000255946"
"10964","ENSG00000286493"
"10965","ENSG00000241388"
"10966","ENSG00000279001"
"10967","ENSG00000286248"
"10968","ENSG00000274029"
"10969","ENSG00000258435"
"10970","ENSG00000256742"
"10971","ENSG00000286586"
"10972","ENSG00000212694"
"10973","ENSG00000272849"
"10974","ENSG00000274292"
"10975","ENSG00000256811"
"10976","ENSG00000278084"
"10977","ENSG00000287493"
"10978","ENSG00000255856"
"10979","ENSG00000256546"
"10980","ENSG00000257097"
"10981","ENSG00000275265"
"10982","ENSG00000274191"
"10983","ENSG00000256249"
"10984","ENSG00000256152"
"10985","ENSG00000280138"
"10986","ENSG00000256028"
"10987","ENSG00000251497"
"10988","ENSG00000280381"
"10989","ENSG00000280120"
"10990","ENSG00000269980"
"10991","ENSG00000256092"
"10992","ENSG00000274427"
"10993","ENSG00000278112"
"10994","ENSG00000247373"
"10995","ENSG00000279953"
"10996","ENSG00000278861"
"10997","ENSG00000255839"
"10998","ENSG00000286092"
"10999","ENSG00000280300"
"11000","ENSG00000250091"
"11001","ENSG00000270130"
"11002","ENSG00000270048"
"11003","ENSG00000269997"
"11004","ENSG00000269938"
"11005","ENSG00000270061"
"11006","ENSG00000270095"
"11007","ENSG00000274874"
"11008","ENSG00000275389"
"11009","ENSG00000256596"
"11010","ENSG00000214650"
"11011","ENSG00000279527"
"11012","ENSG00000279071"
"11013","ENSG00000280354"
"11014","ENSG00000279121"
"11015","ENSG00000279334"
"11016","ENSG00000280097"
"11017","ENSG00000278973"
"11018","ENSG00000280444"
"11019","ENSG00000279087"
"11020","ENSG00000279931"
"11021","ENSG00000287242"
"11022","ENSG00000280634"
"11023","ENSG00000279233"
"11024","ENSG00000256814"
"11025","ENSG00000287240"
"11026","ENSG00000280117"
"11027","ENSG00000279462"
"11028","ENSG00000280125"
"11029","ENSG00000286209"
"11030","ENSG00000280415"
"11031","ENSG00000249267"
"11032","ENSG00000275212"
"11033","ENSG00000284848"
"11034","ENSG00000280364"
"11035","ENSG00000280398"
"11036","ENSG00000280272"
"11037","ENSG00000286386"
"11038","ENSG00000255595"
"11039","ENSG00000256494"
"11040","ENSG00000214043"
"11041","ENSG00000256732"
"11042","ENSG00000255944"
"11043","ENSG00000278866"
"11044","ENSG00000279171"
"11045","ENSG00000255998"
"11046","ENSG00000189238"
"11047","ENSG00000256128"
"11048","ENSG00000249873"
"11049","ENSG00000256286"
"11050","ENSG00000249345"
"11051","ENSG00000286016"
"11052","ENSG00000256001"
"11053","ENSG00000286791"
"11054","ENSG00000278266"
"11055","ENSG00000287339"
"11056","ENSG00000256292"
"11057","ENSG00000256362"
"11058","ENSG00000280024"
"11059","ENSG00000287365"
"11060","ENSG00000279952"
"11061","ENSG00000287112"
"11062","ENSG00000286922"
"11063","ENSG00000287622"
"11064","ENSG00000255945"
"11065","ENSG00000256022"
"11066","ENSG00000286662"
"11067","ENSG00000279475"
"11068","ENSG00000256597"
"11069","ENSG00000256193"
"11070","ENSG00000256971"
"11071","ENSG00000256643"
"11072","ENSG00000287311"
"11073","ENSG00000256551"
"11074","ENSG00000256659"
"11075","ENSG00000276487"
"11076","ENSG00000279180"
"11077","ENSG00000257025"
"11078","ENSG00000279500"
"11079","ENSG00000274695"
"11080","ENSG00000249196"
"11081","ENSG00000256699"
"11082","ENSG00000280051"
"11083","ENSG00000256085"
"11084","ENSG00000286246"
"11085","ENSG00000256137"
"11086","ENSG00000286394"
"11087","ENSG00000280196"
"11088","ENSG00000251536"
"11089","ENSG00000261650"
"11090","ENSG00000214039"
"11091","ENSG00000256298"
"11092","ENSG00000256906"
"11093","ENSG00000279193"
"11094","ENSG00000276122"
"11095","ENSG00000250208"
"11096","ENSG00000280405"
"11097","ENSG00000259862"
"11098","ENSG00000279343"
"11099","ENSG00000279478"
"11100","ENSG00000256064"
"11101","ENSG00000279905"
"11102","ENSG00000279146"
"11103","ENSG00000256343"
"11104","ENSG00000279650"
"11105","ENSG00000256250"
"11106","ENSG00000256299"
"11107","ENSG00000279940"
"11108","ENSG00000279976"
"11109","ENSG00000280200"
"11110","ENSG00000256204"
"11111","ENSG00000279581"
"11112","ENSG00000280002"
"11113","ENSG00000256151"
"11114","ENSG00000279128"
"11115","ENSG00000279993"
"11116","ENSG00000256810"
"11117","ENSG00000204603"
"11118","ENSG00000280217"
"11119","ENSG00000279746"
"11120","ENSG00000248703"
"11121","ENSG00000286462"
"11122","ENSG00000230294"
"11123","ENSG00000287792"
"11124","ENSG00000256484"
"11125","ENSG00000280319"
"11126","ENSG00000275232"
"11127","ENSG00000287136"
"11128","ENSG00000256209"
"11129","ENSG00000279388"
"11130","ENSG00000279455"
"11131","ENSG00000256258"
"11132","ENSG00000256424"
"11133","ENSG00000287639"
"11134","ENSG00000279153"
"11135","ENSG00000249926"
"11136","ENSG00000255933"
"11137","ENSG00000256955"
"11138","ENSG00000279283"
"11139","ENSG00000255992"
"11140","ENSG00000273568"
"11141","ENSG00000257000"
"11142","ENSG00000274670"
"11143","ENSG00000279640"
"11144","ENSG00000276693"
"11145","ENSG00000256576"
"11146","ENSG00000256312"
"11147","ENSG00000279480"
"11148","ENSG00000256943"
"11149","ENSG00000256542"
"11150","ENSG00000278872"
"11151","ENSG00000277011"
"11152","ENSG00000255916"
"11153","ENSG00000279113"
"11154","ENSG00000286008"
"11155","ENSG00000279704"
"11156","ENSG00000279023"
"11157","ENSG00000280150"
"11158","ENSG00000274373"
"11159","ENSG00000256783"
"11160","ENSG00000256875"
"11161","ENSG00000280287"
"11162","ENSG00000279700"
"11163","ENSG00000277186"
"11164","ENSG00000280311"
"11165","ENSG00000256632"
"11166","ENSG00000278949"
"11167","ENSG00000236617"
"11168","ENSG00000250790"
"11169","ENSG00000246394"
"11170","ENSG00000279466"
"11171","ENSG00000279817"
"11172","ENSG00000271963"
"11173","ENSG00000279516"
"11174","ENSG00000231238"
"11175","ENSG00000229788"
"11176","ENSG00000231914"
"11177","ENSG00000226250"
"11178","ENSG00000231358"
"11179","ENSG00000232685"
"11180","ENSG00000226619"
"11181","ENSG00000287861"
"11182","ENSG00000232243"
"11183","ENSG00000236834"
"11184","ENSG00000229791"
"11185","ENSG00000225316"
"11186","ENSG00000226352"
"11187","ENSG00000223576"
"11188","ENSG00000275964"
"11189","ENSG00000279951"
"11190","ENSG00000236076"
"11191","ENSG00000260131"
"11192","ENSG00000279065"
"11193","ENSG00000277020"
"11194","ENSG00000278291"
"11195","ENSG00000279135"
"11196","ENSG00000275485"
"11197","ENSG00000233851"
"11198","ENSG00000233405"
"11199","ENSG00000224429"
"11200","ENSG00000236953"
"11201","ENSG00000226722"
"11202","ENSG00000276476"
"11203","ENSG00000287357"
"11204","ENSG00000262619"
"11205","ENSG00000262198"
"11206","ENSG00000283075"
"11207","ENSG00000229483"
"11208","ENSG00000229558"
"11209","ENSG00000232977"
"11210","ENSG00000227893"
"11211","ENSG00000205861"
"11212","ENSG00000287530"
"11213","ENSG00000228741"
"11214","ENSG00000227213"
"11215","ENSG00000240868"
"11216","ENSG00000261498"
"11217","ENSG00000288103"
"11218","ENSG00000287376"
"11219","ENSG00000243008"
"11220","ENSG00000285806"
"11221","ENSG00000287887"
"11222","ENSG00000279695"
"11223","ENSG00000238169"
"11224","ENSG00000234056"
"11225","ENSG00000279550"
"11226","ENSG00000225105"
"11227","ENSG00000260509"
"11228","ENSG00000231983"
"11229","ENSG00000277368"
"11230","ENSG00000285929"
"11231","ENSG00000237001"
"11232","ENSG00000285935"
"11233","ENSG00000283579"
"11234","ENSG00000232162"
"11235","ENSG00000230641"
"11236","ENSG00000275294"
"11237","ENSG00000234772"
"11238","ENSG00000229609"
"11239","ENSG00000273552"
"11240","ENSG00000247381"
"11241","ENSG00000260704"
"11242","ENSG00000261485"
"11243","ENSG00000279393"
"11244","ENSG00000236758"
"11245","ENSG00000179141"
"11246","ENSG00000224329"
"11247","ENSG00000224405"
"11248","ENSG00000122043"
"11249","ENSG00000266505"
"11250","ENSG00000224511"
"11251","ENSG00000232117"
"11252","ENSG00000232643"
"11253","ENSG00000279499"
"11254","ENSG00000236463"
"11255","ENSG00000238121"
"11256","ENSG00000279149"
"11257","ENSG00000285773"
"11258","ENSG00000225039"
"11259","ENSG00000285840"
"11260","ENSG00000237879"
"11261","ENSG00000236094"
"11262","ENSG00000224743"
"11263","ENSG00000238185"
"11264","ENSG00000230403"
"11265","ENSG00000286286"
"11266","ENSG00000278305"
"11267","ENSG00000287904"
"11268","ENSG00000279314"
"11269","ENSG00000237637"
"11270","ENSG00000270008"
"11271","ENSG00000281026"
"11272","ENSG00000277151"
"11273","ENSG00000226968"
"11274","ENSG00000230300"
"11275","ENSG00000236581"
"11276","ENSG00000287274"
"11277","ENSG00000227911"
"11278","ENSG00000285621"
"11279","ENSG00000277386"
"11280","ENSG00000230490"
"11281","ENSG00000234535"
"11282","ENSG00000232986"
"11283","ENSG00000286779"
"11284","ENSG00000276672"
"11285","ENSG00000280431"
"11286","ENSG00000271850"
"11287","ENSG00000225179"
"11288","ENSG00000271901"
"11289","ENSG00000261728"
"11290","ENSG00000287650"
"11291","ENSG00000236036"
"11292","ENSG00000120664"
"11293","ENSG00000236711"
"11294","ENSG00000279511"
"11295","ENSG00000230390"
"11296","ENSG00000275226"
"11297","ENSG00000287477"
"11298","ENSG00000274317"
"11299","ENSG00000223685"
"11300","ENSG00000279025"
"11301","ENSG00000236354"
"11302","ENSG00000229437"
"11303","ENSG00000225350"
"11304","ENSG00000273507"
"11305","ENSG00000215483"
"11306","ENSG00000230710"
"11307","ENSG00000287837"
"11308","ENSG00000278390"
"11309","ENSG00000277662"
"11310","ENSG00000278338"
"11311","ENSG00000231530"
"11312","ENSG00000283554"
"11313","ENSG00000271216"
"11314","ENSG00000229546"
"11315","ENSG00000229928"
"11316","ENSG00000238189"
"11317","ENSG00000233821"
"11318","ENSG00000287842"
"11319","ENSG00000287029"
"11320","ENSG00000270522"
"11321","ENSG00000274001"
"11322","ENSG00000280060"
"11323","ENSG00000233725"
"11324","ENSG00000226519"
"11325","ENSG00000227258"
"11326","ENSG00000235285"
"11327","ENSG00000276854"
"11328","ENSG00000230731"
"11329","ENSG00000277831"
"11330","ENSG00000237361"
"11331","ENSG00000280357"
"11332","ENSG00000278156"
"11333","ENSG00000237585"
"11334","ENSG00000276527"
"11335","ENSG00000235097"
"11336","ENSG00000223732"
"11337","ENSG00000273149"
"11338","ENSG00000170919"
"11339","ENSG00000228886"
"11340","ENSG00000251015"
"11341","ENSG00000235366"
"11342","ENSG00000235903"
"11343","ENSG00000287863"
"11344","ENSG00000261097"
"11345","ENSG00000231817"
"11346","ENSG00000277228"
"11347","ENSG00000278462"
"11348","ENSG00000224517"
"11349","ENSG00000228573"
"11350","ENSG00000260388"
"11351","ENSG00000287456"
"11352","ENSG00000227848"
"11353","ENSG00000276968"
"11354","ENSG00000229111"
"11355","ENSG00000231473"
"11356","ENSG00000277684"
"11357","ENSG00000287599"
"11358","ENSG00000274929"
"11359","ENSG00000233456"
"11360","ENSG00000233610"
"11361","ENSG00000275202"
"11362","ENSG00000276436"
"11363","ENSG00000231607"
"11364","ENSG00000176124"
"11365","ENSG00000274270"
"11366","ENSG00000286191"
"11367","ENSG00000233672"
"11368","ENSG00000274652"
"11369","ENSG00000236778"
"11370","ENSG00000231856"
"11371","ENSG00000279677"
"11372","ENSG00000273523"
"11373","ENSG00000217576"
"11374","ENSG00000271564"
"11375","ENSG00000278238"
"11376","ENSG00000235660"
"11377","ENSG00000280296"
"11378","ENSG00000273784"
"11379","ENSG00000273723"
